alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam,incident_id
ALM-10654,2026-07-18T01:22:07,Prometheus,ao-007-web,web-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (183 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10556,2026-07-18T01:22:09,SyslogNG,ao-014-session,session-service,2,mem_high,Bellek kullanimi yuzde 77,dc2,rack-C,prod,HIST-2026-003
ALM-10640,2026-07-18T01:22:16,AppDynamics,ao-038-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 371 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10653,2026-07-18T01:22:45,SyslogNG,ao-005-mobile,mobile-bff,4,thread_pool,Thread pool doluluk yuzde 85,dc1,rack-C,prod,HIST-2026-003
ALM-10719,2026-07-18T01:23:24,Prometheus,ao-011-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 297 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10747,2026-07-18T01:23:42,AppDynamics,ao-028-order,order-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 89 dolu",dc2,rack-B,prod,HIST-2026-003
ALM-10664,2026-07-18T01:23:47,Prometheus,ao-010-auth,auth-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (209 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10733,2026-07-18T01:24:49,Prometheus,ao-010-auth,auth-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (122 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10659,2026-07-18T01:25:31,Zabbix,ao-007-web,web-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (133 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10637,2026-07-18T01:25:41,SyslogNG,ao-004-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (194 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10771,2026-07-18T01:25:59,OBM,ao-035-billing,billing-db,1,cert_expiry,Sertifika 18 gun icinde suresi dolacak,dc1,rack-C,prod,HIST-2026-003
ALM-10703,2026-07-18T01:26:01,AppDynamics,ao-005-mobile,mobile-bff,3,thread_pool,Thread pool doluluk yuzde 89,dc1,rack-C,prod,HIST-2026-003
ALM-10693,2026-07-18T01:26:18,OBM,ao-004-mobile,mobile-bff,3,thread_pool,Thread pool doluluk yuzde 88,dc2,rack-B,prod,HIST-2026-003
ALM-10752,2026-07-18T01:26:23,Zabbix,ao-029-catalog,catalog-service,2,network_flap,Arayuz eth0 link durumu 61 kez degisti,dc1,rack-C,prod,HIST-2026-003
ALM-10597,2026-07-18T01:26:34,OBM,ao-005-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 121 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10632,2026-07-18T01:27:19,Prometheus,ao-004-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (207 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10715,2026-07-18T01:27:31,AppDynamics,ao-010-auth,auth-service,3,gc_pressure,GC duraklama suresi 3415 ms,dc2,rack-B,prod,HIST-2026-003
ALM-10600,2026-07-18T01:27:37,OBM,ao-011-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 85,dc1,rack-C,prod,HIST-2026-003
ALM-10649,2026-07-18T01:27:56,Prometheus,ao-011-auth,auth-service,3,gc_pressure,GC duraklama suresi 2113 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10596,2026-07-18T01:27:59,OBM,ao-037-cache,cache-cluster,3,latency_high,"Yanit suresi p99 esigi asti, 893 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10673,2026-07-18T01:28:55,Prometheus,ao-006-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 222 ms",dc2,rack-A,prod,HIST-2026-003
ALM-10558,2026-07-18T01:29:24,AppDynamics,ao-013-session,session-service,3,mem_high,Bellek kullanimi yuzde 82,dc1,rack-B,prod,HIST-2026-003
ALM-10557,2026-07-18T01:29:26,SyslogNG,ao-012-session,session-service,3,mem_high,Bellek kullanimi yuzde 82,dc2,rack-A,prod,HIST-2026-003
ALM-10559,2026-07-18T01:29:31,SyslogNG,ao-014-session,session-service,3,mem_high,Bellek kullanimi yuzde 82,dc2,rack-C,prod,HIST-2026-003
ALM-10712,2026-07-18T01:29:58,AppDynamics,ao-011-auth,auth-service,4,gc_pressure,GC duraklama suresi 1182 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10633,2026-07-18T01:30:31,SyslogNG,ao-037-cache,cache-cluster,3,thread_pool,Thread pool doluluk yuzde 89,dc1,rack-B,prod,HIST-2026-003
ALM-10626,2026-07-18T01:30:34,Zabbix,ao-038-cache,cache-cluster,3,gc_pressure,GC duraklama suresi 2758 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10727,2026-07-18T01:30:48,Prometheus,ao-004-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 26 seviyesine cikti,dc2,rack-B,prod,HIST-2026-003
ALM-10667,2026-07-18T01:31:05,Prometheus,ao-004-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 209 ms",dc2,rack-B,prod,HIST-2026-003
ALM-10698,2026-07-18T01:32:07,Zabbix,ao-005-mobile,mobile-bff,3,gc_pressure,GC duraklama suresi 1136 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10730,2026-07-18T01:33:13,AppDynamics,ao-009-auth,auth-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (177 ms),dc1,rack-A,prod,HIST-2026-003
ALM-10651,2026-07-18T01:33:26,OBM,ao-011-auth,auth-service,4,gc_pressure,GC duraklama suresi 2908 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10690,2026-07-18T01:33:43,SyslogNG,ao-006-mobile,mobile-bff,3,http_5xx,HTTP 5xx hata orani yuzde 53 seviyesine cikti,dc2,rack-A,prod,HIST-2026-003
ALM-10671,2026-07-18T01:33:46,OBM,ao-006-mobile,mobile-bff,3,http_5xx,HTTP 5xx hata orani yuzde 16 seviyesine cikti,dc2,rack-A,prod,HIST-2026-003
ALM-10721,2026-07-18T01:33:49,OBM,ao-006-mobile,mobile-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (166 ms),dc2,rack-A,prod,HIST-2026-003
ALM-10685,2026-07-18T01:34:01,Prometheus,ao-009-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 429 ms",dc1,rack-A,prod,HIST-2026-003
ALM-10636,2026-07-18T01:34:20,SyslogNG,ao-008-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 438 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10773,2026-07-18T01:34:22,Prometheus,ao-020-billing,billing-service,2,cert_expiry,Sertifika 22 gun icinde suresi dolacak,dc2,rack-C,prod,HIST-2026-003
ALM-10691,2026-07-18T01:34:36,Prometheus,ao-011-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (136 ms),dc1,rack-C,prod,HIST-2026-003
ALM-10699,2026-07-18T01:35:20,AppDynamics,ao-005-mobile,mobile-bff,2,latency_high,"Yanit suresi p99 esigi asti, 195 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10670,2026-07-18T01:35:29,AppDynamics,ao-038-cache,cache-cluster,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (224 ms),dc2,rack-C,prod,HIST-2026-003
ALM-10641,2026-07-18T01:35:38,Zabbix,ao-007-web,web-bff,3,http_5xx,HTTP 5xx hata orani yuzde 49 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10741,2026-07-18T01:35:52,Prometheus,ao-013-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 684 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10677,2026-07-18T01:36:00,SyslogNG,ao-037-cache,cache-cluster,4,latency_high,"Yanit suresi p99 esigi asti, 837 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10561,2026-07-18T01:36:18,Prometheus,ao-013-session,session-service,3,mem_high,Bellek kullanimi yuzde 87,dc1,rack-B,prod,HIST-2026-003
ALM-10562,2026-07-18T01:36:20,AppDynamics,ao-014-session,session-service,3,mem_high,Bellek kullanimi yuzde 87,dc2,rack-C,prod,HIST-2026-003
ALM-10560,2026-07-18T01:36:35,Prometheus,ao-012-session,session-service,3,mem_high,Bellek kullanimi yuzde 87,dc2,rack-A,prod,HIST-2026-003
ALM-10594,2026-07-18T01:36:36,OBM,ao-005-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 56 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10631,2026-07-18T01:36:50,Prometheus,ao-004-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (220 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10601,2026-07-18T01:37:05,Prometheus,ao-005-mobile,mobile-bff,4,thread_pool,Thread pool doluluk yuzde 89,dc1,rack-C,prod,HIST-2026-003
ALM-10754,2026-07-18T01:37:10,Prometheus,ao-015-subscriber,subscriber-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 86 dolu",dc1,rack-A,prod,HIST-2026-003
ALM-10711,2026-07-18T01:37:19,Zabbix,ao-010-auth,auth-service,4,gc_pressure,GC duraklama suresi 1757 ms,dc2,rack-B,prod,HIST-2026-003
ALM-10642,2026-07-18T01:37:41,OBM,ao-038-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 57 seviyesine cikti,dc2,rack-C,prod,HIST-2026-003
ALM-10569,2026-07-18T01:39:14,Zabbix,ao-012-session,session-service,4,gc_pressure,GC duraklama suresi 1533 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10579,2026-07-18T01:39:34,SyslogNG,ao-014-session,session-service,4,gc_pressure,GC duraklama suresi 3844 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10574,2026-07-18T01:39:41,OBM,ao-013-session,session-service,3,gc_pressure,GC duraklama suresi 2619 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10695,2026-07-18T01:40:38,AppDynamics,ao-011-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 870 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10643,2026-07-18T01:40:39,OBM,ao-012-session,session-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (160 ms),dc2,rack-A,prod,HIST-2026-003
ALM-10775,2026-07-18T01:41:12,Zabbix,ao-047-ntp,ntp-service,1,ntp_drift,Saat sapmasi 681 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10663,2026-07-18T01:41:34,AppDynamics,ao-006-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 51 seviyesine cikti,dc2,rack-A,prod,HIST-2026-003
ALM-10647,2026-07-18T01:41:41,Prometheus,ao-013-session,session-service,3,thread_pool,Thread pool doluluk yuzde 84,dc1,rack-B,prod,HIST-2026-003
ALM-10665,2026-07-18T01:42:26,OBM,ao-008-web,web-bff,3,thread_pool,Thread pool doluluk yuzde 88,dc2,rack-C,prod,HIST-2026-003
ALM-10652,2026-07-18T01:42:51,AppDynamics,ao-009-auth,auth-service,3,latency_high,"Yanit suresi p99 esigi asti, 332 ms",dc1,rack-A,prod,HIST-2026-003
ALM-10564,2026-07-18T01:43:08,Prometheus,ao-013-session,session-service,4,mem_high,Bellek kullanimi yuzde 91,dc1,rack-B,prod,HIST-2026-003
ALM-10645,2026-07-18T01:43:17,SyslogNG,ao-010-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (195 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10563,2026-07-18T01:43:22,OBM,ao-012-session,session-service,4,mem_high,Bellek kullanimi yuzde 91,dc2,rack-A,prod,HIST-2026-003
ALM-10565,2026-07-18T01:43:35,SyslogNG,ao-014-session,session-service,4,mem_high,Bellek kullanimi yuzde 91,dc2,rack-C,prod,HIST-2026-003
ALM-10575,2026-07-18T01:44:16,AppDynamics,ao-013-session,session-service,4,gc_pressure,GC duraklama suresi 1756 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10709,2026-07-18T01:44:19,Zabbix,ao-008-web,web-bff,3,thread_pool,Thread pool doluluk yuzde 85,dc2,rack-C,prod,HIST-2026-003
ALM-10580,2026-07-18T01:44:20,SyslogNG,ao-014-session,session-service,4,gc_pressure,GC duraklama suresi 2585 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10765,2026-07-18T01:44:28,Zabbix,ao-040-message,message-queue,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 88 dolu",dc2,rack-B,prod,HIST-2026-003
ALM-10570,2026-07-18T01:44:34,AppDynamics,ao-012-session,session-service,4,gc_pressure,GC duraklama suresi 2088 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10748,2026-07-18T01:44:40,Prometheus,ao-036-billing,billing-db,2,ntp_drift,Saat sapmasi 657 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10734,2026-07-18T01:45:04,OBM,ao-010-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 95,dc2,rack-B,prod,HIST-2026-003
ALM-10726,2026-07-18T01:45:08,SyslogNG,ao-010-auth,auth-service,4,latency_high,"Yanit suresi p99 esigi asti, 790 ms",dc2,rack-B,prod,HIST-2026-003
ALM-10740,2026-07-18T01:45:22,Prometheus,ao-007-web,web-bff,4,http_5xx,HTTP 5xx hata orani yuzde 38 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10666,2026-07-18T01:46:03,SyslogNG,ao-014-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 422 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10611,2026-07-18T01:46:06,SyslogNG,ao-005-mobile,mobile-bff,3,http_5xx,HTTP 5xx hata orani yuzde 30 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10628,2026-07-18T01:46:06,Zabbix,ao-009-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (114 ms),dc1,rack-A,prod,HIST-2026-003
ALM-10739,2026-07-18T01:46:28,OBM,ao-009-auth,auth-service,4,http_5xx,HTTP 5xx hata orani yuzde 44 seviyesine cikti,dc1,rack-A,prod,HIST-2026-003
ALM-10609,2026-07-18T01:46:47,AppDynamics,ao-012-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 741 ms",dc2,rack-A,prod,HIST-2026-003
ALM-10618,2026-07-18T01:46:54,Prometheus,ao-008-web,web-bff,3,http_5xx,HTTP 5xx hata orani yuzde 20 seviyesine cikti,dc2,rack-C,prod,HIST-2026-003
ALM-10757,2026-07-18T01:46:57,Zabbix,ao-048-batch,batch-scheduler,3,network_flap,Arayuz eth0 link durumu 52 kez degisti,dc2,rack-A,prod,HIST-2026-003
ALM-10624,2026-07-18T01:47:18,Prometheus,ao-009-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 92,dc1,rack-A,prod,HIST-2026-003
ALM-10598,2026-07-18T01:47:27,OBM,ao-013-session,session-service,4,http_5xx,HTTP 5xx hata orani yuzde 29 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10672,2026-07-18T01:48:08,SyslogNG,ao-004-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 603 ms",dc2,rack-B,prod,HIST-2026-003
ALM-10766,2026-07-18T01:48:34,Prometheus,ao-023-charging,charging-service,2,cert_expiry,Sertifika 38 gun icinde suresi dolacak,dc1,rack-C,prod,HIST-2026-003
ALM-10576,2026-07-18T01:49:15,SyslogNG,ao-013-session,session-service,3,gc_pressure,GC duraklama suresi 4421 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10696,2026-07-18T01:49:16,OBM,ao-010-auth,auth-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (189 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10700,2026-07-18T01:49:20,Zabbix,ao-037-cache,cache-cluster,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (119 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10571,2026-07-18T01:49:31,OBM,ao-012-session,session-service,3,gc_pressure,GC duraklama suresi 3745 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10581,2026-07-18T01:49:32,AppDynamics,ao-014-session,session-service,3,gc_pressure,GC duraklama suresi 1955 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10722,2026-07-18T01:49:41,Zabbix,ao-012-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 526 ms",dc2,rack-A,prod,HIST-2026-003
ALM-10755,2026-07-18T01:49:54,Zabbix,ao-002-api,api-gateway,2,network_flap,Arayuz eth0 link durumu 46 kez degisti,dc2,rack-C,prod,HIST-2026-003
ALM-10568,2026-07-18T01:50:05,SyslogNG,ao-014-session,session-service,4,mem_high,Bellek kullanimi yuzde 94,dc2,rack-C,prod,HIST-2026-003
ALM-10566,2026-07-18T01:50:26,AppDynamics,ao-012-session,session-service,4,mem_high,Bellek kullanimi yuzde 94,dc2,rack-A,prod,HIST-2026-003
ALM-10567,2026-07-18T01:50:28,AppDynamics,ao-013-session,session-service,4,mem_high,Bellek kullanimi yuzde 94,dc1,rack-B,prod,HIST-2026-003
ALM-10713,2026-07-18T01:50:31,Prometheus,ao-007-web,web-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (168 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10724,2026-07-18T01:50:40,OBM,ao-006-mobile,mobile-bff,3,http_5xx,HTTP 5xx hata orani yuzde 24 seviyesine cikti,dc2,rack-A,prod,HIST-2026-003
ALM-10697,2026-07-18T01:51:27,Prometheus,ao-038-cache,cache-cluster,3,thread_pool,Thread pool doluluk yuzde 97,dc2,rack-C,prod,HIST-2026-003
ALM-10750,2026-07-18T01:51:50,SyslogNG,ao-018-billing,billing-service,2,cert_expiry,Sertifika 36 gun icinde suresi dolacak,dc2,rack-A,prod,HIST-2026-003
ALM-10619,2026-07-18T01:52:02,OBM,ao-009-auth,auth-service,4,latency_high,"Yanit suresi p99 esigi asti, 520 ms",dc1,rack-A,prod,HIST-2026-003
ALM-10745,2026-07-18T01:52:04,OBM,ao-055-sms,sms-gateway,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 115 saniye",dc1,rack-B,prod,HIST-2026-003
ALM-10614,2026-07-18T01:52:05,OBM,ao-005-mobile,mobile-bff,2,latency_high,"Yanit suresi p99 esigi asti, 137 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10606,2026-07-18T01:52:14,Zabbix,ao-006-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (131 ms),dc2,rack-A,prod,HIST-2026-003
ALM-10749,2026-07-18T01:53:05,AppDynamics,ao-031-subscriber,subscriber-db,3,network_flap,Arayuz eth0 link durumu 57 kez degisti,dc1,rack-B,prod,HIST-2026-003
ALM-10603,2026-07-18T01:53:39,AppDynamics,ao-012-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (102 ms),dc2,rack-A,prod,HIST-2026-003
ALM-10582,2026-07-18T01:54:17,Prometheus,ao-014-session,session-service,3,gc_pressure,GC duraklama suresi 4273 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10577,2026-07-18T01:54:22,SyslogNG,ao-013-session,session-service,4,gc_pressure,GC duraklama suresi 2079 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10638,2026-07-18T01:54:30,AppDynamics,ao-008-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 877 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10572,2026-07-18T01:54:34,OBM,ao-012-session,session-service,4,gc_pressure,GC duraklama suresi 3620 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10604,2026-07-18T01:54:52,Prometheus,ao-037-cache,cache-cluster,4,latency_high,"Yanit suresi p99 esigi asti, 338 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10779,2026-07-18T01:55:00,SyslogNG,ao-054-payment,payment-provider-gw,1,ntp_drift,Saat sapmasi 229 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10692,2026-07-18T01:55:25,Zabbix,ao-009-auth,auth-service,3,gc_pressure,GC duraklama suresi 1687 ms,dc1,rack-A,prod,HIST-2026-003
ALM-10646,2026-07-18T01:55:30,OBM,ao-012-session,session-service,3,latency_high,"Yanit suresi p99 esigi asti, 256 ms",dc2,rack-A,prod,HIST-2026-003
ALM-10686,2026-07-18T01:55:38,Zabbix,ao-010-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 96,dc2,rack-B,prod,HIST-2026-003
ALM-10584,2026-07-18T01:57:09,AppDynamics,ao-012-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 98",dc2,rack-A,prod,HIST-2026-003
ALM-10622,2026-07-18T01:57:28,OBM,ao-004-mobile,mobile-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (179 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10590,2026-07-18T01:57:35,Zabbix,ao-014-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod,HIST-2026-003
ALM-10587,2026-07-18T01:57:37,AppDynamics,ao-013-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 93",dc1,rack-B,prod,HIST-2026-003
ALM-10634,2026-07-18T01:57:57,Prometheus,ao-005-mobile,mobile-bff,2,latency_high,"Yanit suresi p99 esigi asti, 634 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10613,2026-07-18T01:58:37,AppDynamics,ao-009-auth,auth-service,2,latency_high,"Yanit suresi p99 esigi asti, 679 ms",dc1,rack-A,prod,HIST-2026-003
ALM-10716,2026-07-18T01:58:54,SyslogNG,ao-010-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 92,dc2,rack-B,prod,HIST-2026-003
ALM-10583,2026-07-18T01:59:09,AppDynamics,ao-014-session,session-service,4,gc_pressure,GC duraklama suresi 2413 ms,dc2,rack-C,prod,HIST-2026-003
ALM-10578,2026-07-18T01:59:13,SyslogNG,ao-013-session,session-service,3,gc_pressure,GC duraklama suresi 1643 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10687,2026-07-18T01:59:20,Prometheus,ao-037-cache,cache-cluster,4,thread_pool,Thread pool doluluk yuzde 92,dc1,rack-B,prod,HIST-2026-003
ALM-10573,2026-07-18T01:59:28,OBM,ao-012-session,session-service,3,gc_pressure,GC duraklama suresi 3141 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10623,2026-07-18T01:59:53,Prometheus,ao-037-cache,cache-cluster,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (135 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10689,2026-07-18T01:59:55,SyslogNG,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 15 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10684,2026-07-18T02:00:05,SyslogNG,ao-005-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 38 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10701,2026-07-18T02:00:05,AppDynamics,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (223 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10616,2026-07-18T02:00:38,AppDynamics,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 763 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10591,2026-07-18T02:01:02,OBM,ao-014-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod,HIST-2026-003
ALM-10585,2026-07-18T02:01:04,SyslogNG,ao-012-session,session-service,4,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 98",dc2,rack-A,prod,HIST-2026-003
ALM-10588,2026-07-18T02:01:04,AppDynamics,ao-013-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 95",dc1,rack-B,prod,HIST-2026-003
ALM-10694,2026-07-18T02:01:10,OBM,ao-008-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 230 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10620,2026-07-18T02:01:49,OBM,ao-037-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 567 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10704,2026-07-18T02:01:49,Zabbix,ao-037-cache,cache-cluster,4,thread_pool,Thread pool doluluk yuzde 98,dc1,rack-B,prod,HIST-2026-003
ALM-10761,2026-07-18T02:01:56,AppDynamics,ao-035-billing,billing-db,2,ntp_drift,Saat sapmasi 300 ms,dc1,rack-C,prod,HIST-2026-003
ALM-10625,2026-07-18T02:02:02,OBM,ao-006-mobile,mobile-bff,3,gc_pressure,GC duraklama suresi 2100 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10688,2026-07-18T02:02:06,Prometheus,ao-010-auth,auth-service,4,gc_pressure,GC duraklama suresi 2256 ms,dc2,rack-B,prod,HIST-2026-003
ALM-10674,2026-07-18T02:04:09,SyslogNG,ao-012-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (114 ms),dc2,rack-A,prod,HIST-2026-003
ALM-10639,2026-07-18T02:04:44,SyslogNG,ao-013-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 625 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10732,2026-07-18T02:04:50,Zabbix,ao-037-cache,cache-cluster,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (213 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10592,2026-07-18T02:05:10,OBM,ao-014-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-C,prod,HIST-2026-003
ALM-10608,2026-07-18T02:05:10,Zabbix,ao-007-web,web-bff,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (172 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10669,2026-07-18T02:05:22,AppDynamics,ao-004-mobile,mobile-bff,4,thread_pool,Thread pool doluluk yuzde 90,dc2,rack-B,prod,HIST-2026-003
ALM-10610,2026-07-18T02:05:30,AppDynamics,ao-014-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 175 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10589,2026-07-18T02:05:31,Zabbix,ao-013-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 97",dc1,rack-B,prod,HIST-2026-003
ALM-10723,2026-07-18T02:05:41,OBM,ao-011-auth,auth-service,4,http_5xx,HTTP 5xx hata orani yuzde 15 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10586,2026-07-18T02:05:44,AppDynamics,ao-012-session,session-service,5,oom_risk,"Heap kullanimi kritik, OOM riski yuzde 99",dc2,rack-A,prod,HIST-2026-003
ALM-10718,2026-07-18T02:06:38,OBM,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (232 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10676,2026-07-18T02:07:02,SyslogNG,ao-013-session,session-service,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (181 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10681,2026-07-18T02:07:03,Zabbix,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (151 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10599,2026-07-18T02:07:46,AppDynamics,ao-037-cache,cache-cluster,3,http_5xx,HTTP 5xx hata orani yuzde 36 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
